fb_tx_id	mean_conservation
FBtr0085811	0.627871681
FBtr0085812	0.695124656
FBtr0085813	0.256990133
FBtr0085814	0.281940024
FBtr0085815	0.656027437
FBtr0085819	0.367122555
FBtr0085820	0.576257216
FBtr0085821	0.490457905
FBtr0085823	0.410545316
FBtr0085825	0.517423109
FBtr0085826	0.505346667
FBtr0085827	0.580728814
FBtr0085828	0.572722294
FBtr0085829	0.582702351
FBtr0085830	0.574552376
FBtr0085831	0.598939487
FBtr0085832	0.614644761
FBtr0085833	0.672231697
FBtr0085836	0.383838493
FBtr0085837	0.220061659
FBtr0085838	0.46618755
FBtr0085839	0.428653152
FBtr0085840	0.355694547
FBtr0085841	0.393886588
FBtr0085842	0.614836059
FBtr0085843	0.647468614
FBtr0085844	0.708504425
FBtr0085845	0.545699109
FBtr0085846	0.568981788
FBtr0085847	0.214532233
FBtr0085848	0.237735081
FBtr0085849	0.624443658
FBtr0085851	0.655385775
FBtr0085852	0.462475
FBtr0085855	0.606712
FBtr0085856	0.649677686
FBtr0085857	0.609105935
FBtr0085858	0.45461968
FBtr0085859	0.620212577
FBtr0085860	0.530915363
FBtr0085861	0.42254997
FBtr0085863	0.748541935
FBtr0085864	0.74997417
FBtr0085865	0.836028472
FBtr0085867	0.567692618
FBtr0085868	0.668709634
FBtr0085870	0.328547736
FBtr0085871	0.377059099
FBtr0085873	0.331496753
FBtr0085874	0.236927273
FBtr0085875	0.22629783
FBtr0085876	0.219968523
FBtr0085877	0.345296856
FBtr0085878	0.454099073
FBtr0085879	0.461191044
FBtr0085880	0.496617248
FBtr0085881	0.461082925
FBtr0085887	0.465297527
FBtr0085888	0.466285825
FBtr0085892	0.546398664
FBtr0085893	0.74343761
FBtr0085894	0.955425214
FBtr0085896	0.215591386
FBtr0085897	0.28710554
FBtr0085899	0.502122079
FBtr0085900	0.553057641
FBtr0085901	0.202670292
FBtr0085902	0.194476416
FBtr0085903	0.370428285
FBtr0085904	0.38064969
FBtr0085906	0.512394702
FBtr0085908	0.360830164
FBtr0085909	0.190167327
FBtr0085910	0.236830848
FBtr0085911	0.759319889
FBtr0085914	0.318147239
FBtr0085915	0.31809825
FBtr0085917	0.407721527
FBtr0085918	0.321849545
FBtr0085919	0.562748454
FBtr0085921	0.219114308
FBtr0085922	0.414465203
FBtr0085925	0.240150313
FBtr0085926	0.729666667
FBtr0085927	0.718201288
FBtr0085928	0.344084071
FBtr0085929	0.228616445
FBtr0085930	0.236291743
FBtr0085931	0.27665641
FBtr0085934	0.119453143
FBtr0085935	0.50431746
FBtr0085941	0.542016498
FBtr0085943	0.386638756
FBtr0085944	0.355409968
FBtr0085946	0.160263514
FBtr0085949	0.106688991
FBtr0085950	0.151100369
FBtr0085955	0.186949779
FBtr0085956	0.104125136
FBtr0085961	0.825979651
FBtr0085964	0.611203902
FBtr0085966	0.54110767
FBtr0085972	0.588472487
FBtr0085974	0.642984416
FBtr0085975	0.344693492
FBtr0085977	0.605792197
FBtr0085978	0.43487376
FBtr0085987	0.300553776
FBtr0085988	0.308936609
FBtr0085990	0.47059692
FBtr0085991	0.3851756
FBtr0085992	0.319706798
FBtr0085993	0.37361647
FBtr0085994	0.58098801
FBtr0085995	0.359968258
FBtr0085996	0.363827982
FBtr0085999	0.43668939
FBtr0086000	0.595742225
FBtr0086001	0.547152444
FBtr0086003	0.449835787
FBtr0086005	0.262553495
FBtr0086008	0.313345333
FBtr0086009	0.32793298
FBtr0086010	0.332208721
FBtr0086011	0.341922464
FBtr0086012	0.348724846
FBtr0086018	0.58314777
FBtr0086020	0.603633326
FBtr0086021	0.606288002
FBtr0086022	0.578314182
FBtr0086023	0.555192433
FBtr0086024	0.25147366
FBtr0086025	0.335814717
FBtr0086027	0.422766113
FBtr0086028	0.411257795
FBtr0086029	0.80342809
FBtr0086030	0.525878828
FBtr0086031	0.554250308
FBtr0086032	0.493250993
FBtr0086033	0.281327189
FBtr0086034	0.492771961
FBtr0086036	0.509160848
FBtr0086037	0.574903774
FBtr0086038	0.622011106
FBtr0086039	0.48650601
FBtr0086043	0.729393229
FBtr0086044	0.379272376
FBtr0086045	0.237621795
FBtr0086051	0.820641123
FBtr0086052	0.487148657
FBtr0086053	0.179058518
FBtr0086055	0.178754827
FBtr0086057	0.69903201
FBtr0086058	0.277227909
FBtr0086059	0.456744419
FBtr0086060	0.318540871
FBtr0086061	0.314295151
FBtr0086062	0.475992227
FBtr0086067	0.1014024
FBtr0086068	0.100881199
FBtr0086069	0.106499327
FBtr0086070	0.11590242
FBtr0086071	0.252827236
FBtr0086072	0.228698824
FBtr0086073	0.328137821
FBtr0086075	0.164590293
FBtr0086076	0.120305413
FBtr0086077	0.482257428
FBtr0086079	0.110591281
FBtr0086080	0.12617916
FBtr0086081	0.114843162
FBtr0086082	0.66793484
FBtr0086084	0.198317453
FBtr0086086	0.197987471
FBtr0086087	0.397231952
FBtr0086089	0.447724658
FBtr0086091	0.432710526
FBtr0086094	0.677385271
FBtr0086102	0.161981609
FBtr0086107	0.649424611
FBtr0086108	0.457981614
FBtr0086109	0.525825553
FBtr0086110	0.624391568
FBtr0086111	0.377653026
FBtr0086114	0.583745331
FBtr0086115	0.636120608
FBtr0086116	0.647682877
FBtr0086118	0.586865795
FBtr0086120	0.451387997
FBtr0086121	0.444347395
FBtr0086122	0.178063465
FBtr0086123	0.55732992
FBtr0086124	0.507625816
FBtr0086125	0.611838476
FBtr0086126	0.635612451
FBtr0086127	0.442498018
FBtr0086129	0.44516846
FBtr0086130	0.488253414
FBtr0086133	0.527144005
FBtr0086134	0.716222479
FBtr0086135	0.506044858
FBtr0086136	0.591611385
FBtr0086137	0.597107552
FBtr0086139	0.550173261
FBtr0086140	0.415734995
FBtr0086141	0.715994758
FBtr0086142	0.514406861
FBtr0086143	0.691795038
FBtr0086144	0.676561629
FBtr0086145	0.603328008
FBtr0086146	0.694511533
FBtr0086147	0.665055668
FBtr0086148	0.423486184
FBtr0086149	0.640747324
FBtr0086150	0.548949157
FBtr0086151	0.542819094
FBtr0086152	0.541831373
FBtr0086156	0.724714286
FBtr0086160	0.43126832
FBtr0086161	0.430836934
FBtr0086162	0.341038439
FBtr0086164	0.294645856
FBtr0086165	0.38186934
FBtr0086168	0.190763387
FBtr0086169	0.390289177
FBtr0086170	0.579513636
FBtr0086171	0.361230278
FBtr0086172	0.459137925
FBtr0086177	0.51548494
FBtr0086178	0.52712551
FBtr0086179	0.265988051
FBtr0086180	0.373498772
FBtr0086181	0.345641604
FBtr0086182	0.521966245
FBtr0086184	0.386395198
FBtr0086185	0.407733264
FBtr0086186	0.410149635
FBtr0086192	0.276991111
FBtr0086196	0.48841945
FBtr0086197	0.546530217
FBtr0086198	0.421635872
FBtr0086201	0.455020088
FBtr0086203	0.41882947
FBtr0086204	0.448888605
FBtr0086207	0.501531154
FBtr0086208	0.585585327
FBtr0086210	0.341031616
FBtr0086211	0.56928373
FBtr0086212	0.622606534
FBtr0086214	0.506252
FBtr0086215	0.275598579
FBtr0086216	0.326413395
FBtr0086217	0.358649081
FBtr0086218	0.518607108
FBtr0086219	0.448458088
FBtr0086222	0.570642906
FBtr0086225	0.575849166
FBtr0086226	0.57871629
FBtr0086227	0.393469211
FBtr0086229	0.589700787
FBtr0086230	0.737018625
FBtr0086231	0.681716934
FBtr0086232	0.776272628
FBtr0086235	0.674864507
FBtr0086236	0.563794379
FBtr0086237	0.279064865
FBtr0086238	0.457067603
FBtr0086239	0.472489857
FBtr0086240	0.495194474
FBtr0086241	0.484507657
FBtr0086242	0.54119778
FBtr0086243	0.556185601
FBtr0086244	0.478465147
FBtr0086245	0.622260587
FBtr0086246	0.713953239
FBtr0086248	0.605697892
FBtr0086249	0.367500254
FBtr0086252	0.531783732
FBtr0086253	0.623636825
FBtr0086254	0.327476569
FBtr0086255	0.589553909
FBtr0086256	0.589129628
FBtr0086257	0.269608527
FBtr0086258	0.54408542
FBtr0086259	0.591507246
FBtr0086263	0.63185
FBtr0086265	0.107084034
FBtr0086266	0.380033742
FBtr0086267	0.354683031
FBtr0086268	0.404525114
FBtr0086269	0.125753382
FBtr0086270	0.617799755
FBtr0086271	0.638120787
FBtr0086272	0.660022703
FBtr0086273	0.628145952
FBtr0086274	0.643350665
FBtr0086277	0.685356653
FBtr0086278	0.543785946
FBtr0086280	0.416095907
FBtr0086281	0.44526226
FBtr0086282	0.178066977
FBtr0086283	0.677681042
FBtr0086286	0.461172691
FBtr0086287	0.507541523
FBtr0086289	0.164828877
FBtr0086292	0.167185868
FBtr0086293	0.06890669
FBtr0086294	0.199205387
FBtr0086295	0.324409664
FBtr0086297	0.784962733
FBtr0086298	0.464468635
FBtr0086299	0.445017113
FBtr0086300	0.445391463
FBtr0086301	0.57537197
FBtr0086302	0.733620253
FBtr0086303	0.618362011
FBtr0086304	0.606659399
FBtr0086305	0.595493217
FBtr0086306	0.401507874
FBtr0086307	0.76290942
FBtr0086308	0.779512772
FBtr0086309	0.839878089
FBtr0086313	0.567911376
FBtr0086315	0.5520091
FBtr0086316	0.68780145
FBtr0086317	0.520256209
FBtr0086319	0.487562117
FBtr0086320	0.395412392
FBtr0086321	0.541469218
FBtr0086322	0.762645904
FBtr0086323	0.573795181
FBtr0086324	0.452640748
FBtr0086325	0.310577794
FBtr0086327	0.381415033
FBtr0086328	0.105330373
FBtr0086329	0.322738966
FBtr0086335	0.612947773
FBtr0086336	0.816778364
FBtr0086337	0.206929825
FBtr0086338	0.117422093
FBtr0086339	0.496720617
FBtr0086340	0.463420467
FBtr0086341	0.358547539
FBtr0086342	0.259469274
FBtr0086344	0.520365482
FBtr0086345	0.995466667
FBtr0086346	0.95662963
FBtr0086347	0.983385185
FBtr0086349	0.991681481
FBtr0086350	0.782703704
FBtr0086351	0.984207407
FBtr0086352	0.983266667
FBtr0086353	0.990933333
FBtr0086354	0.97862963
FBtr0086356	0.984318519
FBtr0086357	0.964888889
FBtr0086358	0.949577778
FBtr0086359	0.936888889
FBtr0086360	0.946303704
FBtr0086361	0.996044444
FBtr0086362	0.978637037
FBtr0086364	0.936059259
FBtr0086365	0.986614815
FBtr0086366	0.99337037
FBtr0086367	0.920881481
FBtr0086368	0.94037037
FBtr0086369	0.938022222
FBtr0086370	0.978503704
FBtr0086371	0.95417037
FBtr0086372	0.981162963
FBtr0086373	0.964992593
FBtr0086374	0.990925926
FBtr0086375	0.962051852
FBtr0086376	0.961562963
FBtr0086377	0.851888889
FBtr0086378	0.862466667
FBtr0086379	0.805288889
FBtr0086380	0.995622222
FBtr0086381	0.970118519
FBtr0086382	0.959933333
FBtr0086383	0.855044776
FBtr0086384	0.996244444
FBtr0086385	0.964185185
FBtr0086386	0.795992593
FBtr0086387	0.990325926
FBtr0086388	0.92237037
FBtr0086389	0.968718519
FBtr0086390	0.925866667
FBtr0086391	0.990748148
FBtr0086392	0.911133333
FBtr0086393	0.996992593
FBtr0086394	0.987059259
FBtr0086395	0.80277037
FBtr0086396	0.961118519
FBtr0086397	0.957007463
FBtr0086398	0.958148148
FBtr0086399	0.776785185
FBtr0086400	0.990925926
FBtr0086401	0.986874074
FBtr0086402	0.722
FBtr0086403	0.976518519
FBtr0086404	0.982651852
FBtr0086405	0.965644444
FBtr0086406	0.928037037
FBtr0086407	0.991688889
FBtr0086409	0.98397037
FBtr0086410	0.931103704
FBtr0086411	0.971851852
FBtr0086412	0.987103704
FBtr0086413	0.726503704
FBtr0086414	0.989244444
FBtr0086415	0.971666667
FBtr0086416	0.986437037
FBtr0086417	0.922948148
FBtr0086418	0.986911111
FBtr0086419	0.991066667
FBtr0086420	0.934259259
FBtr0086421	0.97297037
FBtr0086422	0.958051852
FBtr0086423	0.945725926
FBtr0086424	0.920651852
FBtr0086425	0.928392593
FBtr0086426	0.8554
FBtr0086427	0.960762963
FBtr0086428	0.853592593
FBtr0086429	0.976125926
FBtr0086430	0.947377778
FBtr0086431	0.876288889
FBtr0086432	0.940318519
FBtr0086433	0.995674074
FBtr0086434	0.994081481
FBtr0086435	0.98882963
FBtr0086436	0.979837037
FBtr0086437	0.926051852
FBtr0086438	0.976874074
FBtr0086439	0.969348148
FBtr0086440	0.990859259
FBtr0086441	0.965888889
FBtr0086442	0.986985185
FBtr0086443	0.790037037
FBtr0086444	0.955955556
FBtr0086450	0.481222898
FBtr0086457	0.500934532
FBtr0086461	0.444444745
FBtr0086462	0.597327121
FBtr0086463	0.546385349
FBtr0086464	0.73956453
FBtr0086465	0.530017997
FBtr0086466	0.615504108
FBtr0086469	0.464684211
FBtr0086470	0.164723404
FBtr0086471	0.428238296
FBtr0086472	0.113463546
FBtr0086473	0.6577695
FBtr0086474	0.716662745
FBtr0086475	0.81145679
FBtr0086476	0.546747782
FBtr0086477	0.553779279
FBtr0086479	0.476794643
FBtr0086480	0.465023109
FBtr0086481	0.423453296
FBtr0086482	0.422018122
FBtr0086483	0.587924322
FBtr0086484	0.61141563
FBtr0086492	0.467299449
FBtr0086495	0.520693472
FBtr0086497	0.528100579
FBtr0086499	0.375327502
FBtr0086500	0.747590625
FBtr0086501	0.741403666
FBtr0086502	0.552143601
FBtr0086503	0.471538506
FBtr0086505	0.584455607
FBtr0086506	0.597713216
FBtr0086510	0.563290295
FBtr0086511	0.208402347
FBtr0086512	0.591669018
FBtr0086514	0.195711022
FBtr0086515	0.657673635
FBtr0086516	0.433963727
FBtr0086518	0.474029904
FBtr0086519	0.499172036
FBtr0086520	0.528768605
FBtr0086521	0.55004023
FBtr0086522	0.523829905
FBtr0086523	0.399680215
FBtr0086524	0.385036219
FBtr0086525	0.480327129
FBtr0086529	0.541268257
FBtr0086530	0.543449975
FBtr0086531	0.743791298
FBtr0086533	0.73501292
FBtr0086534	0.659473204
FBtr0086535	0.332934084
FBtr0086536	0.58258595
FBtr0086537	0.715515313
FBtr0086540	0.472628311
FBtr0086541	0.478026042
FBtr0086542	0.605224951
FBtr0086544	0.610331883
FBtr0086551	0.455735714
FBtr0086552	0.605361071
FBtr0086553	0.60657462
FBtr0086554	0.606190172
FBtr0086555	0.472614243
FBtr0086558	0.578831177
FBtr0086560	0.460833485
FBtr0086561	0.384186377
FBtr0086562	0.341025411
FBtr0086563	0.513506656
FBtr0086564	0.141897036
FBtr0086565	0.10375625
FBtr0086566	0.503647555
FBtr0086568	0.568808235
FBtr0086569	0.568156558
FBtr0086570	0.471249077
FBtr0086572	0.523456119
FBtr0086573	0.536654439
FBtr0086574	0.361529697
FBtr0086577	0.459138147
FBtr0086579	0.602924364
FBtr0086580	0.488407873
FBtr0086582	0.489483605
FBtr0086583	0.489557425
FBtr0086584	0.549610428
FBtr0086585	0.481822356
FBtr0086588	0.566785251
FBtr0086589	0.508523261
FBtr0086590	0.668342676
FBtr0086591	0.669409157
FBtr0086592	0.681326978
FBtr0086593	0.414802767
FBtr0086594	0.437694419
FBtr0086595	0.076311845
FBtr0086596	0.377827089
FBtr0086597	0.268787946
FBtr0086599	0.475804904
FBtr0086600	0.359987795
FBtr0086601	0.656928449
FBtr0086602	0.507909392
FBtr0086605	0.502402576
FBtr0086607	0.583881802
FBtr0086608	0.461201879
FBtr0086609	0.580354715
FBtr0086613	0.62420115
FBtr0086614	0.627498104
FBtr0086616	0.632378413
FBtr0086617	0.327879013
FBtr0086618	0.266931516
FBtr0086619	0.73355485
FBtr0086620	0.338762097
FBtr0086621	0.495521739
FBtr0086622	0.713256924
FBtr0086625	0.718329356
FBtr0086627	0.718981947
FBtr0086628	0.76380498
FBtr0086629	0.223396429
FBtr0086630	0.775599831
FBtr0086632	0.427483968
FBtr0086633	0.491627602
FBtr0086634	0.489080291
FBtr0086635	0.495073988
FBtr0086636	0.618987858
FBtr0086637	0.62136645
FBtr0086639	0.712904434
FBtr0086640	0.712938697
FBtr0086642	0.226326616
FBtr0086643	0.374959091
FBtr0086647	0.780691968
FBtr0086652	0.509882735
FBtr0086653	0.274934949
FBtr0086654	0.54623261
FBtr0086655	0.59140246
FBtr0086656	0.646500559
FBtr0086657	0.461764946
FBtr0086658	0.486748468
FBtr0086660	0.58648797
FBtr0086661	0.623383065
FBtr0086662	0.418627635
FBtr0086663	0.166605187
FBtr0086664	0.558327189
FBtr0086665	0.446
FBtr0086666	0.257857143
FBtr0086667	0.066086207
FBtr0086668	0.54615513
FBtr0086669	0.335819495
FBtr0086670	0.199485844
FBtr0086671	0.43265779
FBtr0086672	0.457412911
FBtr0086673	0.448247566
FBtr0086674	0.395121495
FBtr0086675	0.276487646
FBtr0086676	0.422765432
FBtr0086677	0.62208
FBtr0086678	0.708373396
FBtr0086679	0.709292468
FBtr0086680	0.732808563
FBtr0086684	0.499295973
FBtr0086688	0.472774324
FBtr0086689	0.500078684
FBtr0086690	0.574294475
FBtr0086691	0.683505891
FBtr0086693	0.585714599
FBtr0086694	0.517349428
FBtr0086696	0.65700953
FBtr0086697	0.508284211
FBtr0086699	0.490956527
FBtr0086700	0.814097248
FBtr0086705	0.548505541
FBtr0086706	0.574349673
FBtr0086707	0.637637924
FBtr0086708	0.662298197
FBtr0086709	0.818353997
FBtr0086710	0.68049062
FBtr0086711	0.559872573
FBtr0086713	0.669516276
FBtr0086714	0.535977695
FBtr0086718	0.451160491
FBtr0086719	0.44986
FBtr0086720	0.454924381
FBtr0086721	0.449653741
FBtr0086722	0.539709733
FBtr0086723	0.748385513
FBtr0086724	0.433804926
FBtr0086725	0.552272412
FBtr0086726	0.593823397
FBtr0086727	0.401757463
FBtr0086728	0.38442836
FBtr0086729	0.402499055
FBtr0086732	0.623503947
FBtr0086733	0.631304827
FBtr0086734	0.604791643
FBtr0086735	0.699730702
FBtr0086736	0.60726632
FBtr0086738	0.670318722
FBtr0086740	0.651705532
FBtr0086744	0.70651888
FBtr0086745	0.528880721
FBtr0086746	0.638339828
FBtr0086749	0.310101478
FBtr0086750	0.523506569
FBtr0086752	0.277265879
FBtr0086753	0.581786765
FBtr0086754	0.680861933
FBtr0086756	0.409854151
FBtr0086757	0.329689076
FBtr0086758	0.161242222
FBtr0086759	0.156847737
FBtr0086760	0.118507331
FBtr0086763	0.648220339
FBtr0086766	0.668989526
FBtr0086768	0.489808444
FBtr0086771	0.669280193
FBtr0086772	0.554267651
FBtr0086773	0.577662354
FBtr0086774	0.649386527
FBtr0086775	0.597341234
FBtr0086776	0.616545102
FBtr0086777	0.634649777
FBtr0086778	0.629639095
FBtr0086779	0.577423754
FBtr0086780	0.566978454
FBtr0086781	0.408113181
FBtr0086782	0.517425502
FBtr0086783	0.558813406
FBtr0086784	0.603283439
FBtr0086785	0.537705296
FBtr0086787	0.404923858
FBtr0086795	0.415377438
FBtr0086796	0.355926884
FBtr0086797	0.386673236
FBtr0086798	0.376526341
FBtr0086799	0.583359518
FBtr0086801	0.382304895
FBtr0086802	0.398453588
FBtr0086803	0.473017964
FBtr0086804	0.352127773
FBtr0086807	0.131998997
FBtr0086808	0.203138999
FBtr0086809	0.225423404
FBtr0086810	0.390123644
FBtr0086811	0.549547378
FBtr0086812	0.475636453
FBtr0086813	0.440019025
FBtr0086817	0.419745748
FBtr0086818	0.456393343
FBtr0086820	0.096426101
FBtr0086821	0.129996005
FBtr0086822	0.50836386
FBtr0086825	0.371164091
FBtr0086827	0.469758096
FBtr0086828	0.628737764
FBtr0086829	0.612646045
FBtr0086830	0.576415507
FBtr0086832	0.750059913
FBtr0086833	0.577866053
FBtr0086834	0.602575362
FBtr0086836	0.806178021
FBtr0086838	0.504494792
FBtr0086839	0.440018821
FBtr0086840	0.590488098
FBtr0086842	0.198963277
FBtr0086843	0.76084058
FBtr0086844	0.273977011
FBtr0086845	0.411972603
FBtr0086846	0.573244186
FBtr0086847	0.483
FBtr0086848	0.548547945
FBtr0086849	0.86616092
FBtr0086850	0.264956522
FBtr0086851	0.66974026
FBtr0086852	0.853631579
FBtr0086853	0.724447761
FBtr0086854	0.366044776
FBtr0086855	0.073328358
FBtr0086856	0.455777778
FBtr0086857	0.634974026
FBtr0086858	0.466268657
FBtr0086859	0.223901246
FBtr0086860	0.59965539
FBtr0086861	0.583831325
FBtr0086862	0.59547999
FBtr0086864	0.710980896
FBtr0086865	0.329624077
FBtr0086881	0.500285823
FBtr0086882	0.606742525
FBtr0086883	0.671626493
FBtr0086885	0.588532468
FBtr0086886	0.441652848
FBtr0086887	0.462647747
FBtr0086888	0.501711524
FBtr0086889	0.48994998
FBtr0086890	0.560126583
FBtr0086891	0.554440823
FBtr0086892	0.665033708
FBtr0086893	0.404110865
FBtr0086894	0.464138457
FBtr0086896	0.170712401
FBtr0086897	0.355680995
FBtr0086899	0.518194051
FBtr0086900	0.640371243
FBtr0086901	0.581157895
FBtr0086902	0.644078846
FBtr0086903	0.479169745
FBtr0086904	0.397071625
FBtr0086905	0.580563246
FBtr0086906	0.721290214
FBtr0086909	0.457277085
FBtr0086910	0.733329026
FBtr0086911	0.74673899
FBtr0086912	0.529256898
FBtr0086916	0.687568413
FBtr0086917	0.201095763
FBtr0086918	0.345461294
FBtr0086919	0.055652964
FBtr0086920	0.541791159
FBtr0086921	0.580226076
FBtr0086922	0.635830223
FBtr0086923	0.568678361
FBtr0086926	0.50562629
FBtr0086927	0.18908424
FBtr0086928	0.186780886
FBtr0086929	0.256757819
FBtr0086933	0.374199829
FBtr0086934	0.364289571
FBtr0086935	0.362409231
FBtr0086936	0.363785216
FBtr0086938	0.660030546
FBtr0086939	0.663359199
FBtr0086940	0.664474534
FBtr0086941	0.799528586
FBtr0086942	0.803838567
FBtr0086945	0.683892464
FBtr0086946	0.467017053
FBtr0086947	0.671262443
FBtr0086948	0.615196956
FBtr0086949	0.616642532
FBtr0086950	0.618145321
FBtr0086951	0.71859805
FBtr0086953	0.630037736
FBtr0086954	0.641773196
FBtr0086955	0.152693501
FBtr0086957	0.121694046
FBtr0086958	0.433707849
FBtr0086960	0.776962065
FBtr0086961	0.784016575
FBtr0086962	0.754213004
FBtr0086963	0.713198147
FBtr0086964	0.414832705
FBtr0086966	0.586801855
FBtr0086967	0.285683989
FBtr0086968	0.329757958
FBtr0086969	0.547545569
FBtr0086972	0.677522265
FBtr0086973	0.437825153
FBtr0086974	0.620238105
FBtr0086975	0.422991703
FBtr0086979	0.525141376
FBtr0086981	0.542733454
FBtr0086982	0.54164152
FBtr0086983	0.740425046
FBtr0086984	0.626257656
FBtr0086985	0.229591954
FBtr0086986	0.344639821
FBtr0086987	0.251464196
FBtr0086989	0.636640523
FBtr0086990	0.167063873
FBtr0086991	0.51267934
FBtr0086992	0.511150549
FBtr0086994	0.520805918
FBtr0086996	0.212159136
FBtr0086997	0.641942363
FBtr0086998	0.684058036
FBtr0086999	0.680790665
FBtr0087000	0.406932137
FBtr0087002	0.359518639
FBtr0087004	0.845025657
FBtr0087005	0.605571956
FBtr0087006	0.6123403
FBtr0087007	0.580819523
FBtr0087008	0.600614024
FBtr0087009	0.515172268
FBtr0087010	0.504084844
FBtr0087012	0.530388117
FBtr0087013	0.736787627
FBtr0087014	0.151477213
FBtr0087016	0.626995273
FBtr0087017	0.626796418
FBtr0087019	0.499932966
FBtr0087021	0.360883817
FBtr0087023	0.733422206
FBtr0087024	0.657266605
FBtr0087026	0.553680742
FBtr0087028	0.578511022
FBtr0087030	0.624057148
FBtr0087032	0.610806604
FBtr0087033	0.245867275
FBtr0087036	0.68337404
FBtr0087042	0.455061713
FBtr0087043	0.574109256
FBtr0087044	0.481433557
FBtr0087045	0.449025641
FBtr0087046	0.540013245
FBtr0087047	0.707471295
FBtr0087048	0.434595831
FBtr0087049	0.433709805
FBtr0087050	0.588220036
FBtr0087051	0.489063509
FBtr0087053	0.640665035
FBtr0087056	0.441045607
FBtr0087057	0.582446822
FBtr0087058	0.648415462
FBtr0087059	0.736456432
FBtr0087060	0.33106592
FBtr0087067	0.627248963
FBtr0087070	0.647643739
FBtr0087071	0.490482273
FBtr0087072	0.640992773
FBtr0087073	0.563266343
FBtr0087074	0.635297297
FBtr0087075	0.841044053
FBtr0087076	0.352080321
FBtr0087078	0.599569014
FBtr0087079	0.632625207
FBtr0087080	0.173911538
FBtr0087081	0.271983395
FBtr0087082	0.420329435
FBtr0087083	0.537821642
FBtr0087085	0.142394504
FBtr0087087	0.510108247
FBtr0087088	0.497211891
FBtr0087089	0.530193683
FBtr0087091	0.536617649
FBtr0087092	0.597950866
FBtr0087093	0.512509716
FBtr0087097	0.556494867
FBtr0087098	0.609346834
FBtr0087102	0.2944666
FBtr0087103	0.296384823
FBtr0087104	0.303305728
FBtr0087105	0.739824708
FBtr0087106	0.696949922
FBtr0087107	0.236649639
FBtr0087108	0.499388957
FBtr0087109	0.59883869
FBtr0087111	0.655016521
FBtr0087112	0.449563152
FBtr0087114	0.423935053
FBtr0087115	0.545157072
FBtr0087116	0.635551574
FBtr0087117	0.748290966
FBtr0087118	0.559950059
FBtr0087120	0.366288299
FBtr0087121	0.38422555
FBtr0087122	0.46966018
FBtr0087123	0.584640913
FBtr0087124	0.589827996
FBtr0087125	0.550909743
FBtr0087126	0.242447462
FBtr0087127	0.584536517
FBtr0087130	0.551089878
FBtr0087131	0.577279845
FBtr0087132	0.591435211
FBtr0087135	0.146311949
FBtr0087136	0.510890351
FBtr0087137	0.223157353
FBtr0087138	0.479413845
FBtr0087139	0.311785963
FBtr0087140	0.646583843
FBtr0087141	0.781405644
FBtr0087144	0.522596787
FBtr0087145	0.522528649
FBtr0087146	0.618953252
FBtr0087148	0.690659654
FBtr0087149	0.766357025
FBtr0087150	0.520486226
FBtr0087151	0.329729751
FBtr0087153	0.227090574
FBtr0087157	0.404392553
FBtr0087159	0.329474166
FBtr0087160	0.383084955
FBtr0087167	0.32656539
FBtr0087168	0.11402621
FBtr0087169	0.256588621
FBtr0087170	0.569437688
FBtr0087171	0.493867873
FBtr0087172	0.55797747
FBtr0087173	0.464069767
FBtr0087175	0.475822387
FBtr0087178	0.659019746
FBtr0087179	0.704258186
FBtr0087180	0.171687664
FBtr0087181	0.387459877
FBtr0087182	0.493239939
FBtr0087183	0.549857143
FBtr0087184	0.775197051
FBtr0087185	0.624496578
FBtr0087188	0.457448448
FBtr0087189	0.264533461
FBtr0087190	0.79592228
FBtr0087191	0.490993843
FBtr0087192	0.561753876
FBtr0087193	0.45550241
FBtr0087194	0.443640685
FBtr0087195	0.445469939
FBtr0087196	0.516681443
FBtr0087199	0.491422857
FBtr0087201	0.678856606
FBtr0087202	0.481264253
FBtr0087203	0.609968026
FBtr0087204	0.423755181
FBtr0087205	0.564626054
FBtr0087206	0.701302693
FBtr0087207	0.548600493
FBtr0087209	0.548160884
FBtr0087210	0.577623347
FBtr0087211	0.63383531
FBtr0087212	0.642052817
FBtr0087213	0.637897569
FBtr0087214	0.612170706
FBtr0087215	0.613162904
FBtr0087217	0.620597918
FBtr0087219	0.492951935
FBtr0087222	0.335038217
FBtr0087223	0.43656469
FBtr0087224	0.490313528
FBtr0087231	0.374174435
FBtr0087232	0.405969929
FBtr0087233	0.611031117
FBtr0087234	0.690441507
FBtr0087236	0.614143995
FBtr0087240	0.613580662
FBtr0087241	0.660709728
FBtr0087242	0.642870159
FBtr0087244	0.611148352
FBtr0087245	0.635919858
FBtr0087247	0.458613762
FBtr0087249	0.654991284
FBtr0087250	0.137342932
FBtr0087254	0.583692935
FBtr0087255	0.266119163
FBtr0087256	0.484585753
FBtr0087259	0.591834505
FBtr0087260	0.57374618
FBtr0087261	0.605492363
FBtr0087262	0.635321392
FBtr0087263	0.377488432
FBtr0087264	0.745664052
FBtr0087267	0.635478173
FBtr0087268	0.606739375
FBtr0087271	0.557158638
FBtr0087274	0.594901661
FBtr0087275	0.586374933
FBtr0087276	0.62845489
FBtr0087277	0.108228363
FBtr0087278	0.63004187
FBtr0087279	0.130677474
FBtr0087284	0.083260978
FBtr0087285	0.544551476
